osm_id,lat,lon,name,name_ml,amenity,highway,leisure,man_made,landuse,addr_city,addr_district
191766533,8.8920281,76.5851991,Kollam to Alappuzha,,ferry_terminal,,,,,,
193603402,9.5338575,76.3829596,,,ferry_terminal,,,,,,
247908008,8.5563511,76.8761007,B6 Inn,,restaurant,,,,,,
251643311,8.559695,76.8803342,,,parking,,,,,,
251772796,8.5110238,76.9627206,HP,,fuel,,,,,,
251772797,8.5101775,76.962686,Kotak Mahindra Bank,,bank,,,,,,
251772799,8.511711,76.9636564,Buraq,,restaurant,,,,,,
251772800,8.5076353,76.9621048,Bharat Petrol,,fuel,,,,,,
251772801,8.5074117,76.9620547,Federal Bank,,bank,,,,,,
252136765,8.5049265,76.9535723,Indian Coffee House,,restaurant,,,,,,
252137258,8.5587565,76.8809894,Guest House,,restaurant,,,,,,
253949506,8.5231268,76.9297678,sri gavuri nivas,,restaurant,,,,,,
267309544,10.5445144,76.2130311,State Bank of India,,bank,,,,,thrissur,
283405002,9.9687133,76.2450063,Fort Kochi Junkar Jetty,,ferry_terminal,,,,,,
289607449,11.17824,75.86531,Ramanattukara,രാമനാട്ടുകര,bus_station,,,,,,
289607455,11.249439,75.784203,Palayam Bus Stand,,bus_station,,,,,,
289607494,11.1864005,75.873899,Kottakkurumba Bhagavathi Temple,,place_of_worship,,,,,,
289607505,11.2357,75.80845,Thrishala Bagavathi temple,,place_of_worship,,,,,,
289607506,11.22697,75.8028,Subrahmaniya Swami Temple,,place_of_worship,,,,,,
289607508,11.2810964,75.7738419,Bilathikulam Temple,,place_of_worship,,,,,,
289607510,11.2583,75.83145,Bharatiya vidya bhavan school,,school,,,,,,
289607512,11.22733,75.84853,Pantheerankave High School,,school,,,,,,
289607515,11.2622082,75.8198993,Nellikode school,,school,,,,,,
289607517,11.2545667,75.7950993,HILL TOP school,,school,,,,,,
289607522,11.1981351,75.8542269,Farook High School,,school,,,,,,
289607528,11.32158,75.934214,National Institute of Technology Calicut,നാഷണൽ ഇൻസ്റ്റിറ്റ്യൂട്ട് ഓഫ് ടെക്നോളജി കാലിക്കറ്റ്‌,university,,,,,"Kattangal, Kozhikode",
289607534,11.245921,75.970999,Darul Uloom Vazhakkad,,college,,,,,,
289607627,11.248523,75.783714,Imperial Hotel,,restaurant,,,,,Kozhikode,
289607637,11.249128,75.776756,Canara Bank,,bank,,,,,,
289607841,11.314731,75.926982,National Institute of Electronics & Information Technology,,college,,,,,,
289607897,11.2835191,75.7831333,Ashirvad Lawns,,community_centre,,,,,Kozhikode,
304987184,8.4908511,77.051286,Taxi Stand,,taxi,,,,,,
306126061,9.4398391,76.4777243,,,ferry_terminal,,,,,,
306126932,9.4490185,76.4463355,,,ferry_terminal,,,,,,
306127145,9.4498783,76.4463779,,,ferry_terminal,,,,,,
306127222,9.4758695,76.4548693,Thattassery Junkar Jetty,,ferry_terminal,,,,,,
306146630,9.4688456,76.4641608,,,ferry_terminal,,,,,,
306146957,9.4763632,76.4553733,Kavalam,,ferry_terminal,,,,,,
306147022,9.4690335,76.465087,Krishnapuram Boat Jetty,,ferry_terminal,,,,,,
307511109,9.363999,76.5925769,Aravind Ayurvedic Hospital,,hospital,,,,,,Pathanamthitta
308209449,11.8769919,75.3710979,State Bank of India,,bank,,,,,,
309603729,8.4994229,76.9485678,State Bank of India,,bank,,,,,,
309609271,8.5093212,76.9567814,"Police Station, Museum",,police,,,,,,
309622038,8.5244506,76.9882502,,,place_of_worship,,,,,,
309627495,8.502136,76.9622198,"Govt. school, cotton hill",,school,,,,,,
309633326,8.3559898,77.0148971,,,place_of_worship,,,,,,
309906908,8.3883939,76.9766963,Taxi & TukTuk,,taxi,,,,,,
309911113,8.8242959,76.677072,,,fuel,,,,,,
340276914,8.7331306,76.7058692,Buzz and Breeze,,restaurant,,,,,,
340276917,8.733592,76.7054464,The surfer Cafe,,restaurant,,,,,,
340276919,8.733699,76.7053335,Theeram,തീരം,restaurant,,,,,,
340282827,8.7361447,76.7041425,Oottupura Vegetarian Restaurant,,restaurant,,,,,,
340282830,8.7366466,76.7032221,BGL surf and bistro,,restaurant,,,,,,
340282833,8.7372184,76.7026727,Sky Lounge,,restaurant,,,,,,
340282834,8.7374132,76.7024845,Sea View,,restaurant,,,,,,
340282837,8.7376457,76.7019002,Cafe del Mar,,restaurant,,,,,,
340282844,8.7381454,76.7006195,Blue Moon Hut,,restaurant,,,,,,
340282846,8.738181,76.7003259,Sunrise,സണ്‍ റൈസ്,restaurant,,,,,,
340289064,8.7402388,76.6997223,Darjeeling Cafe,,restaurant,,,,,,
340425985,9.5762984,77.1798728,,,ferry_terminal,,,,,,
342835319,8.7502824,76.694251,Blue Water,,restaurant,,,,,,
343709646,10.0143,76.33419,Rice &Fish Restaurant,,restaurant,,,,,"Padamugal,Kakkanad",
343711683,10.01816,76.34672,Thrikkakara Municipal Co-operative Hospital,,hospital,,,,,,
343714970,10.0971798,76.4511132,vengola govt homoeo dispensary,,hospital,,,,,,
343719028,10.0252315,76.3388796,"Sunrise Hospital, Ernakulam",,hospital,,,,,,Ernakulam
344421791,10.6768088,76.1942764,Mangad Church,,place_of_worship,,,,,,
344435543,10.6063429,76.2120633,,,fuel,,,,,,
344473259,10.5224684,76.2138301,Georgettan's Raagam Movie Theatre,,cinema,,,,,THRISSUR,
344473416,10.52236,76.2140665,Pathans Veg. Hotel,,restaurant,,,,,,
344473932,10.5244685,76.2108974,Ramdas & Ravikrishna Cinemas,,cinema,,,,,,
344896233,10.5192374,76.2122925,Chettiyangadi,,marketplace,,,,,,
353009319,8.5380681,77.1419602,Swami Sivananda Yoga Ashram,,monastery,,,,,,
353009322,8.5353622,77.1472941,,,parking,,,,,,
353395004,10.0866337,77.0599213,Taxi / Rickshaw stand,,taxi,,,,,,
353395202,10.0881152,77.0822266,Temple,,place_of_worship,,,,,,
353409852,10.0872093,77.059678,Saravana Bhavan pur Veg,,restaurant,,,,,,
353409857,10.086309,77.0600795,Town Bus Stand,,bus_station,,,,,,
354065014,8.4887851,76.9537694,Ariya Nivas,,restaurant,,,,,,
354065017,8.4834042,76.9474622,East Fort,കിഴക്കേകോട്ട,bus_station,,,,,,
354065019,8.3860047,76.980052,Suprabatham Veg.,,restaurant,,,,,,
354071055,10.1889256,77.1117765,,,toilets,,,,,,
355652650,11.1296431,76.0057173,Essar petrol station musliarangadi,,fuel,,,,,,
360378970,8.5069532,77.0809575,Kattakada,കാട്ടാക്കട,bus_station,,,,,,
418804553,11.2826042,75.8510638,Mayanad Aided Upper Primary School,,school,,,,,,
418807842,11.2969266,75.8456129,,,fuel,,,,,,
418857192,11.2790635,75.8431415,Anandadayani Library,,library,,,,,,
418861951,11.2871663,75.8474075,Palakott Temple,,place_of_worship,,,,,,
425213471,9.4219757,76.6190575,"St Stephen's Church, Mundiappally",,place_of_worship,,,,,,
425248524,9.4244651,76.6192635,Mundiappally PO,,post_office,,,,,,
425279093,9.3963866,76.6106718,Kaviyoor Temple,,place_of_worship,,,,,,
429755422,11.2710933,75.8319857,Kovoor Petrol Pump,,fuel,,,,,,
430553265,11.2945982,75.8134625,Silver Hills Higher Secondary School,,school,,,,,,
431201157,8.3431783,77.1606637,,,atm,,,,,,
443616790,11.618265,76.0825062,Harithagiri,,restaurant,,,,,,
459429354,11.4224358,75.9340804,Reliance Petroleum,,fuel,,,,,THAMARASSERY,
469711565,8.4808658,76.9686113,"Police Station, Karamana",,police,,,,,,
471962355,10.825958,76.6847889,,,restaurant,,,,,,
499838675,8.5089776,76.9624216,Althara Yakshiamma Temple,,place_of_worship,,,,,,
506864249,10.3506891,76.2137135,Mass Theatre,,cinema,,,,,,
527830361,8.4921825,77.0514521,,,place_of_worship,,,,,,
538131069,10.337875,76.2162954,,,school,,,,,,
538797431,8.519059,76.9578649,Mahadevar Temple,,place_of_worship,,,,,,
538871817,11.3137181,75.9244962,NIT Sports Ground,,college,,,,,,
539222475,8.5216227,76.9609623,State Bank of India,,bank,,,,,,
539222955,8.5209169,76.9603542,Salvation Army Church,,place_of_worship,,,,,,
539236897,8.5211725,76.9604676,Sindoor Palace,,restaurant,,,,,,
539330327,11.3204952,75.9343937,Hostel Office;NITC Hostel Main Office,,public_building,,,,,,
539412613,11.3186799,75.9304171,VHSE & HSE School,,school,,,,,,
539412619,11.3198115,75.9322583,ATM State Bank of India,,atm,,,,,,
543665271,11.0678572,76.3400738,Modern Youth Club,,public_building,,,,,,
543665300,11.0694842,76.3375679,Young Power Club,,public_building,,,,,,
543665316,11.070387,76.3404236,Madrassa,,school,,,,,,
543665318,11.0704311,76.3403206,,,place_of_worship,,,,,,
548339155,10.94716,76.1376332,Kolathur Bus Stand,,bus_station,,,,,,
548340958,11.0592219,76.2751214,Superjet Petroleum,,fuel,,,,,,
548342231,11.0600064,76.3390289,Kshm arts college,,school,,,,,,
548342242,11.0600884,76.3392814,,,place_of_worship,,,,,,
548342645,11.0751491,76.3454339,"Government Upper Primary School, Chalava",,school,,,,,,
549935042,11.0611294,76.3442394,MES Hospital,,hospital,,,,,,
553102020,10.9209056,76.0978932,Edayur North Post Office,,post_office,,,,,,
556700539,11.0650391,76.3357545,MES Educational Complex,,school,,,,,,
556709848,11.001304,76.3946076,Kalladi High School,,school,,,,,,
557996273,11.0606365,76.3469753,Picaso Parasyakala,,arts_centre,,,,,,
557996321,11.0608385,76.3472139,Clarity Decorations,,public_building,,,,,,
557996575,11.0605008,76.3474967,CN Ahmed Moulavi Memorial Library,,library,,,,,,
557996831,11.0640878,76.3418415,,,place_of_worship,,,,,,
559456686,11.0446981,76.3407374,Thirumathamkunnu Devi Temple,,place_of_worship,,,,,,
559474626,11.0364508,76.3756676,Madrassa,,school,,,,,,
559519766,11.0598339,76.3490752,State Bank of India,,bank,,,,,,
559519772,11.0608083,76.3462948,Juma Masjid,,place_of_worship,,,,,,
559519779,11.0607477,76.345609,Madrassa,,school,,,,,,
559519781,11.061155,76.3467992,Victory College,,school,,,,,,
560865699,9.8627545,76.5960009,Kottakkal Arya Vydya Sala,,pharmacy,,,,,,
561154744,11.1196933,76.1205926,Old Bus Stand,,bus_station,,,,,,
564311007,11.2522183,75.7870636,Sikshak Sadan,,restaurant,,,,,,
564311009,11.2515946,75.7821465,Magic Frames Radha Theatre,,cinema,,,,,,
564311011,11.2494486,75.7853754,Rajasthan Bhojanalaya,,restaurant,,,,,,
567826506,12.3065284,75.1043174,,,school,,,,,,
567826966,12.3096094,75.0963719,,,place_of_worship,,,,,,
567827018,12.309274,75.092252,,,place_of_worship,,,,,,
568338579,8.5189606,76.9610023,Axis Bank,,atm,,,,,,
568338580,8.5190016,76.9610121,State Bank of India,,atm,,,,,,
568340865,8.51904,76.9609452,HP,,fuel,,,,,,
569917139,8.5223396,76.9664596,club restaurant,,restaurant,,,,,,
569923379,8.5219757,76.9669303,,,fountain,,,,,,
569923645,8.521532,76.9666524,pump shed,,shelter,,,,,,
569923646,8.5228472,76.9662755,pump shed,,shelter,,,,,,
569925067,8.520389,76.9691136,,,shelter,,,,,,
571342897,11.276098,75.8117261,MSS Mosque,,place_of_worship,,,,,,
571342898,11.2783468,75.8094346,Cheverambalam Mosque,,place_of_worship,,,,,,
572009784,10.3750267,76.157628,Government Higher Secondary School,,school,,,,,,
582838125,12.3085491,75.1076722,Muttorkka,,ferry_terminal,,,,,,
583184661,12.2868964,75.0956184,"Akshaya Centre, Kallooravi",കല്ലൂരാവി,internet_cafe,,,,,Kanhangad,
585013609,11.9517857,75.3048028,Mattul Bus stand,,ferry_terminal,,,,,,
585952656,12.4418384,75.2715376,"Akshaya Center, Malakkallu",,internet_cafe,,,,,Malakkallu,
586008310,12.3233678,75.2876071,Akshaya E Centre Bheemanady,,internet_cafe,,,,,Vellarikundu,
588740457,8.535379,76.9448687,Federal Bank,,bank,,,,,,
588740474,8.5347894,76.9480773,"Technical Higher Secondary School, Pattom",,school,,,,,,
588740477,8.5347829,76.9473309,Canara Bank,,bank,,,,,,
588740509,8.5346737,76.9485442,"Post Office, Muttada",,post_office,,,,,,
589556106,11.2731945,75.7777643,Nadakkave Pump,,fuel,,,,,,
594900879,10.188933,76.1738009,,,ferry_terminal,,,,,,
594946265,10.02848,76.36689,Thengode Church,,place_of_worship,,,,,,
594954133,10.1286783,76.3314948,St. Thomas Orthodox Church,,place_of_worship,,,,,,
600348673,9.9631519,76.2388297,St. Andrews Parish Hall,,place_of_worship,,,,,,
600348675,9.9632578,76.2381638,"State Bank of India, Training centre",,atm,,,,,,
600348707,9.9656942,76.2413836,,,post_box,,,,,,
600348712,9.9659009,76.2415208,Cafe Vasco,,cafe,,,,,,
600348717,9.9671507,76.2402918,Rest Cottages,,shelter,,,,,,
600348725,9.9651275,76.2434898,,,atm,,,,,,
600348730,9.9672179,76.2431551,Kerala Cafe,,restaurant,,,,,,
600348736,9.9672455,76.2426715,Koder House,,restaurant,,,,,Fort Kochi,
600882700,8.4998439,76.9410501,Regional Institute of Ophthalmology,,hospital,,,,,,
600882701,8.4986554,76.9431315,Dr Govindans Hospital,,hospital,,,,,,Thiruvananthapuram
600909315,8.5033057,76.9504876,Ganapathy Temple,,place_of_worship,,,,,,
604938729,11.1915356,75.8035214,Tasara Weaving Centre,,college,,,,,,
618560424,8.5088317,76.9623653,Medical Shop,,pharmacy,,,,,,
618560425,8.508768,76.9623706,Amma Restarunt,,restaurant,,,,,,
618560426,8.5078422,76.9621424,State Bank of India,,bank,,,,,,
618565749,8.5108504,76.9626574,HSBC,,bank,,,,,,
621653800,8.510143,76.9606327,State Bank of India,,atm,,,,,,
621664975,8.5103383,76.9602255,Supplyco Pump,,fuel,,,,,,
622250802,9.3852283,76.6153372,Thottabhagam Hospital,,hospital,,,,,,
622250917,9.39997,76.6124672,NSS High School,,school,,,,,Kaviyoor,
622250945,9.4049236,76.6086091,Christ Church,,place_of_worship,,,,,,
622250966,9.3974402,76.6022796,Kaviyoor Valiya Palli,,place_of_worship,,,,,,
622536430,9.9385935,76.4222482,Thiruvaniyoor Shiva Temple,,place_of_worship,,,,,,
622536433,9.935476,76.4221195,,,fuel,,,,,,
622536434,9.936015,76.4218727,,,fuel,,,,,,
622536440,9.9469737,76.3961664,St. George High School,,school,,,,,,
623063826,10.1067134,76.3561164,Kerala State Road Transport Coperation Stand,,shelter,,,,,,
635947686,12.5895041,75.0022917,"Akshaya Centre,Seethangoli",,internet_cafe,,,,,Kasaragod,
647877780,11.2561065,75.7748337,Coffee Beanz,,cafe,,,,,,
648251524,9.5015799,76.3421325,Royal restaurant,,restaurant,,,,,,
649118796,9.9680169,76.2454728,Hotel Cochin Fort,,restaurant,,,,,Ernakulam,
649118799,9.9695938,76.2850737,Tandoor,,restaurant,,,,,,
649124886,10.0495299,76.7574778,Hotel Mount Park Inn Cafeteria,,cafe,,,,,,
649246679,10.0794143,77.1674719,Silent Valley Hospital,,hospital,,,,,,
649325189,9.5727235,77.0919952,Anganwadi,അങ്കണവാടി,childcare,,,,,,
653124705,9.9673515,76.2440364,Fort Kochi Police Station,,police,,,,,,
653125700,9.9669795,76.2419146,XL Bar,,bar,,,,,Fort Kochi,Ernakulam
661025270,11.2913918,75.8184081,Leela Theatre,,cinema,,,,,,
662769643,10.6115348,76.1818377,Anthiringa Sri Subrahmanya Tempe,,place_of_worship,,,,,,
662769644,10.6095001,76.1841408,"VVLP School, Edakkulam",,school,,,,,,
662769645,10.6074579,76.1796386,"Santha Higher Secondary School , Avanoor",,school,,,,,,
662819856,10.5997955,76.1854874,ANM Upper Primary School Manithara,,school,,,,,,
664073990,10.8422136,76.0300244,,,atm,,,,,,
664073993,10.8426294,76.0320889,,,place_of_worship,,,,,,
664073998,10.8449272,76.031949,Indian Oil,,fuel,,,,,,
664073999,10.8395074,76.0300801,Indian Oil,,fuel,,,,,,
664074001,10.8447963,76.0349631,Juma Masjid,,place_of_worship,,,,,,
664074016,10.8455276,76.0376486,Kuttippuram Ferry,,ferry_terminal,,,,,,
664074017,10.8455743,76.0367103,"Government High School, Kuttippuram",,school,,,,,,
671528082,9.9586771,76.2595398,Caza Maria,,restaurant,,,,,,
671528098,9.9578355,76.2607201,Mattanchery,,ferry_terminal,,,,,,
671562792,9.7830585,76.3168327,Akshaya,പാട്ടുകുളങ്ങര,internet_cafe,,,,,,
671573183,9.7922059,76.3149136,,,ferry_terminal,,,,,,
675496642,9.7449503,76.6293582,Public Library Palakkattumala,പാലക്കാട്ടുമല വായനശാല,library,,,,,Kottayam,
675546475,9.7088081,76.6765231,Alphonsa Eye Hospital,,hospital,,,,,,
675546479,9.7130055,76.6828742,Pala Kurisupally,പാലാ കുരിശുപള്ളി,place_of_worship,,,,,,
676823539,11.2554376,75.7846416,ARC Coronation 4K Dolby Atmos Theatre,,cinema,,,,,,
678584547,9.7492974,76.6439306,Auto Stand Valavoor,വലവൂര്‍ ഓട്ടോ സ്റ്റാന്ഡ്,taxi,,,,,,
679043317,9.7491817,76.6439551,Valavoor Cooperative bank,വലവൂര്‍ കോ-ഓപറേറ്റിവ് ബാങ്ക്,bank,,,,,,
679055132,9.7525024,76.6612829,Nechipuzhoor,നെച്ചിപുഴൂർ,bus_station,,,,,,
679642713,9.7376525,76.6215615,,,restaurant,,,,,,
679895719,9.7563503,76.5616842,St Marys Boys High School,സെന്റ് മേരീസ് ബോയ്സ് ഹൈ സ്കൂള്‍,school,,,,,,
679895740,9.7560053,76.5629319,Deva Matha College,ദേവമാത കോളേജ്,college,,,,,,
679895756,9.7541685,76.5623197,St Marys Girls High School,സെന്റ് മേരീസ് ഗേള്‍സ് ഹൈസ്കൂള്‍,school,,,,,,
683081820,9.7678472,76.6227178,Kudakkachira Kurisupally,കുടക്കച്ചിറ കുരിശുപള്ളി,place_of_worship,,,,,,
683081911,9.7874499,76.6111039,"St. Stephans Church, Uzhavoor",സെന്റ് സ്റ്റീഫന്‍സ് പള്ളി ഉഴവൂര്‍,place_of_worship,,,,,,
685036275,10.5216573,76.2138201,Hotel Bharat,,restaurant,,,,,,
685093462,9.7454105,76.6308295,"St. Marys L.P. School, Palackattumala",സെന്റ് മേരീസ് എല്‍ പി സ്കൂള്‍ പാലക്കാട്ടുമല,school,,,,,,
685095988,9.7709879,76.6110309,K R Narayanan Govt LP School,കെ ആര്‍ നാരയണന്‍ എല്‍ പി സ്കൂള്‍,school,,,,,,
685097862,9.7382695,76.6331498,Nithy Sahaya Matha Church Palackattumala,നിത്യസഹായമാതപള്ളി പാലക്കാട്ടുമല,place_of_worship,,,,,,
685098435,9.7422252,76.6303937,"NaraSimha Swamy Shetram, Palackattumala",പാലക്കാട്ടുമല നരസിംഹ സ്വാമി ക്ഷേത്രം,place_of_worship,,,,,,
690414609,9.711455,76.6809641,General Hospital,പാലാ ജനറൽ ആശുപത്രി,hospital,,,,,,Kottayam
690417022,9.7103126,76.6790678,St. Thomas Higher Secondary School Pala,സെന്റ് തോമസ് ഹൈസ്കൂൾ,school,,,,,,
692884041,9.9738544,76.2445868,Vypin Jetty,,ferry_terminal,,,,,,
702602806,9.7734786,76.6193724,Missinories of Compassion,മിഷിയണറീസ് ഓഫ് കോമ്പാഷന്‍,place_of_worship,,,,,,
705156739,9.7030554,76.7217038,St. Marys Forona Church & St. Sr. Alphonsa's Tomb,,place_of_worship,,,,,,
705520000,9.7422251,76.6119586,Adhithi Hotel,അതിഥി ഹോട്ടല്‍,restaurant,,,,,,
705778260,9.7357265,76.6337971,Govt L.P School Andoor,ഗവണ്‍മെന്റ് എല്‍ പി സ്കൂള്‍ ആണ്ടൂര്‍,school,,,,,,
705780792,9.7470249,76.6096248,"Police Station, Marangattupilly",മരങ്ങാട്ടുപിള്ളി പോലീസ് സ്ടേഷന്‍,police,,,,,Kurichithanam Junction,
705826873,9.7424437,76.6113881,333,മരങ്ങാട്ടുപിള്ളി സെര്‍വീസ് കോ-ഓപറേറ്റിവ് ബാങ്ക്,bank,,,,,,
705826875,9.7426805,76.6110383,"St. Bank of travancore, Marangattupilly Branch","സ്ടേറ്റ് ബാങ്ക് ഓഫ് ഇന്‍ഡിയ, മരങ്ങാട്ടുപള്ളി",bank,,,,,,
718505715,9.7499195,76.6318183,Attickal Shap,അട്ടിക്കല്‍ ഷാപ്പ് (കള്ള്),restaurant,,,,,,
718579296,9.7473533,76.6098634,HP marangattupilly,,fuel,,,,,,
720566618,9.9684606,76.2874328,Bridge Cafe,,cafe,,,,,,
720566621,9.9725045,76.2853967,Chicking,,fast_food,,,,,,
725360135,9.7587185,76.5877693,Mannackanad Govt. U P School,,school,,,,,,
728159280,11.2149117,75.7966172,"Government Vocational Higher Secondary School, Meenchanda",,school,,,,,,
737261383,8.4860738,76.9499119,TVC Gate 2 Parking,,parking,,,,,,
737266770,8.5298114,76.9290444,Gauri,ഗൌരി,restaurant,,,,,,
737863508,9.7530238,76.5615324,Kuravilangad Ksrtc Busstop,,bus_station,,,,,,
744851876,8.5372079,77.0254385,CSI Church Myladi,,place_of_worship,,,,,,
744877160,8.5384811,77.0223486,Puliyarakonam Post Office,പുളിയറക്കോണം പോസ്റ്റോഫീസ്,post_office,,,,,Thiruvananthapuram,
746269176,9.760251,76.6413184,St. Thomas Mount,,place_of_worship,,,,,,
748739164,9.7473158,76.703386,"Mar Kavukatt Memorial Hospital, Anthinad",,hospital,,,,,,Kottayam
764886739,9.7136678,76.6870861,,,fuel,,,,,,
764886764,9.7139177,76.6885664,HP,,fuel,,,,,,
764886908,9.7126631,76.6905839,thottumkal Pump,,fuel,,,,,,
764894572,9.735721,76.6497738,Edanadu SVNSS High School,,school,,,,,,
765697277,9.8371923,76.7455168,Muttom Bus Stand,,bus_station,,,,,,
765712383,9.9106152,76.7331651,Muthalakkodam Church,,place_of_worship,,,,,,
775947092,11.226804,75.791689,"Police Station, Panniankara",,police,,,,,,
775947097,11.2267409,75.8056643,Thiruvannur Siva Temple,,place_of_worship,,,,,,
775947102,11.2267924,75.7998049,"Government Upper Primary School, Thiruvannur",,school,,,,,,
775947790,11.2275828,75.7993064,Thiruvannur Sri Krishna Temple,,place_of_worship,,,,,,
775949134,11.2155392,75.7967492,Ojin bakes,,fast_food,,,,,,
775949135,11.2157323,75.7972501,Bharat Petroleum,,fuel,,,,,,
775949136,11.2342702,75.785459,AWH Special College,,college,,,,,,
778837187,11.2513807,75.7733284,Bombay Restaurant,,restaurant,,,,,,
778837199,11.2532567,75.7768545,St.Joseph's Junior School,,school,,,,,,
793931007,10.6434551,76.0171088,sacred heart convent l.p. school,,school,,,,,,
800307764,9.7396927,76.6265391,,,grit_bin,,,,,,
800654362,9.7672136,76.6493654,Chakkampuzha Church,,place_of_worship,,,,,,
801067371,9.9928692,76.2897894,Thottathumpadi Jumua Masjid,,place_of_worship,,,,,,
801067392,9.9953755,76.2904564,Kaloor Market,,marketplace,,,,retail,,
801083962,9.9977492,76.2952385,Saint Antony's Church,,place_of_worship,,,,,,
801083968,10.0011715,76.3016924,Mosque,പള്ളി,place_of_worship,,,,,,
801675819,9.9958253,76.2894632,Central Administrative Tribunal,,courthouse,,,,,,
801694321,9.9948235,76.2873332,Shastha Temple,,place_of_worship,,,,,,
801694355,9.9964034,76.2917488,Paavakulam Mahadeva Temple,,place_of_worship,,,,,,
801839943,9.9719327,76.2823323,Ernakulam Head Post Office,,post_office,,,,,,
801897836,9.8688307,76.6447057,Shanthigiri CMI College,,college,,,,,,
801903652,9.7999364,76.6585222,HP ramapuram,,fuel,,,,,,
801903654,9.7993343,76.6588351,"Police Station, Ramapuram",,police,,,,,,
801907220,9.7996742,76.6598304,Ramapuram Private BusStand,,bus_station,,,,,,
801918952,9.747894,76.6436179,Valavoor School,,school,,,,,,
801918958,9.7469021,76.6455436,St. Marys Church,സെന്റ് മേരീസ് പള്ളി,place_of_worship,,,,,,
801939375,9.7481411,76.6275553,Palackattumala Kurishupally,പാലക്കാട്ടുമല കുരിശുപള്ളി,place_of_worship,,,,,,
808537792,9.7357386,76.6496621,Edanad Govt LP School,,school,,,,,,
820173412,9.7589859,76.6216565,Adukala Shap (Toddy Shap),,restaurant,,,,,,
820309686,9.7586683,76.6349905,St. Joseph H.S Kudackachira,സെന്റ് ജോസഫ് ഹൈസ്കൂള്‍ കുടക്കച്ചിറ,school,,,,,,
829068285,9.724737,76.6433517,Chayakkada,ചായക്കട,restaurant,,,,,,
835554162,9.7082521,76.6728493,Canara Bank ATM,,atm,,,,,,
835554171,9.7078569,76.6714767,Axis Bank ATM,,atm,,,,,,
835554798,9.7105402,76.6804477,SBI ATM,,atm,,,,,,
835554945,9.7135128,76.685712,Federal Bank,,atm,,,,,,
835555000,9.713451,76.6858953,State Bank of India,,bank,,,,,,
835556194,9.708498,76.6735038,Federal Bank,,atm,,,,,,
836067293,9.7134651,76.6852377,Auto Stand,,taxi,,,,,,
836073701,9.7144002,76.6818969,St. Mary's (Lalam) church,,place_of_worship,,,,,,
836113240,9.7117351,76.6813947,Christuraj Hospital,,hospital,,,,,,
841465170,9.9101818,76.7364549,Girls HS Muthalakkodam,,school,,,,,,
841739796,9.8438065,76.62775,Poovakulam Church,,place_of_worship,,,,,,
842130749,9.8975164,76.7231914,,,fuel,,,,,,
843207732,9.7667797,76.6558059,State Bank of India,,bank,,,,,,
843207839,9.7921661,76.6630901,"IBP, Ramapuram",,fuel,,,,,,
845922162,11.6293605,76.0881203,Green Gates,,restaurant,,,,,,
845922165,11.6158447,76.0835445,Woodlands,,restaurant,,,,,,
848696870,9.742506,76.6119233,Maranagattupilly panchayat office,,public_building,,,,,,
870707624,12.541166,75.019995,GUPS Hidayathnagar,,school,,,,,,
944904156,9.9788447,76.3334513,Toddy Shop,,pub,,,,,Thripunithura,Ernakulam
944905142,9.9783375,76.3340597,Ambatt Restaurant,,restaurant,,,,,,
944905500,9.9777035,76.3347034,KMUP School Eroor,,school,,,,,,
951384856,9.7370506,76.6117079,"Government Veterinary Hospital, Marangattupilly",,veterinary,,,,,,
951385364,9.7194718,76.6540274,Paingulam Church,,place_of_worship,,,,,,
953685544,12.5361705,75.0245104,,,place_of_worship,,,,,,
963684916,9.8592795,76.6222232,st. Peter's UP School Karamala,,school,,,,,,
963694828,9.9061403,76.7108479,"There are 3 in this line HP, IOC etc",,fuel,,,,,,
966935025,9.7348796,76.634753,Palackattumala Post Office,പാലക്കാട്ടുമല പോസ്റ്റ് ഓഫീസ്,post_office,,,,,,
966935049,9.7427287,76.6113077,"Post Office, Marangattupilly",മരങ്ങാട്ടുപള്ളി പോസ്റ്റ് ഓഫീസ്,post_office,,,,,Marangattupilly,
973859854,9.7236141,76.6465135,St. Antonys UPS,,school,,,,,,
974336331,11.286395,75.8442911,Thiruthi Kavu,,place_of_worship,,,,,,
976451957,10.0285188,76.311256,Mosque,പള്ളി,place_of_worship,,,,,,
982044220,9.949546,76.2663693,Lakshadweep Passenger Terminal,,ferry_terminal,,,,,,
990813572,8.4988465,76.9442632,OCS Learning,,school,,,,,,
994696712,9.4958781,76.3397692,,,telephone,,,,,,
994696720,9.499963,76.3403952,,,post_office,,,,,Alappuzha,
994696724,9.4958679,76.3405934,,,post_office,,,,,,
994696740,9.4979834,76.3388129,,,fuel,,,,,,
994696743,9.4997161,76.3390702,,,atm,,,,,,
995132220,9.7500598,76.6337364,RPS- Valavoor - Kissan nagar,,public_building,,,,,,
995134483,9.7493842,76.6434965,Valavoor Telephone Exchange,,public_building,,,,,,
995136022,9.7481071,76.6435796,,,school,,,,,,
997571938,9.6864571,76.6417333,Cherpunkal Church,,place_of_worship,,,,,,
997575961,9.6992774,76.6521799,Technical School Pala,,school,,,,,,
997575962,9.6834087,76.6117672,Little Lourdes Hospital Kidangoor,,hospital,,,,,,
997591145,9.6677898,76.5557469,Kerala state road transport coperation bus stand ettumanoor,,bus_station,,,,,,
